epoch,lr-AdamW,step,test_accuracy,test_dice,test_iou,test_loss,test_mse,train_accuracy_epoch,train_accuracy_step,train_dice_epoch,train_dice_step,train_iou_epoch,train_iou_step,train_loss_epoch,train_loss_step,train_mse_epoch,train_mse_step,val_accuracy,val_dice,val_iou,val_loss,val_mse
2,,549,,,,,,,0.9941505789756775,,0.8409429788589478,,0.7255406379699707,,0.18882402777671814,,68.4032974243164,,,,,
2,,559,,,,,,,0.994108259677887,,0.7999661564826965,,0.6666196584701538,,0.23579244315624237,,68.97655487060547,,,,,
2,,569,,,,,,,0.9961560368537903,,0.902631402015686,,0.8225417137145996,,0.11781379580497742,,69.76903533935547,,,,,
2,,579,,,,,,,0.9949402809143066,,0.8729592561721802,,0.7745587825775146,,0.1580716073513031,,70.19708251953125,,,,,
2,,587,,,,,,,,,,,,,,,,0.9969034790992737,0.9132359623908997,0.8420397043228149,0.10587659478187561,73.32965087890625
2,,587,,,,,,0.9948006272315979,,0.8623303174972534,,0.7615110874176025,,0.16758079826831818,,64.9005126953125,,,,,,
,0.0005,588,,,,,,,,,,,,,,,,,,,,
3,,589,,,,,,,0.9964300394058228,,0.9166521430015564,,0.8461290597915649,,0.10196583718061447,,70.95191192626953,,,,,
3,,599,,,,,,,0.9971101880073547,,0.9178004264831543,,0.8480880260467529,,0.10118144750595093,,70.95027923583984,,,,,
3,,609,,,,,,,0.9937195777893066,,0.8218752145767212,,0.6976130604743958,,0.211894229054451,,71.16741180419922,,,,,
3,,619,,,,,,,0.9966966509819031,,0.9073116183280945,,0.830348014831543,,0.11156514286994934,,71.99684143066406,,,,,
3,,629,,,,,,,0.9965695738792419,,0.9052761793136597,,0.8269448280334473,,0.11549137532711029,,73.02503967285156,,,,,
3,,639,,,,,,,0.9971251487731934,,0.9273665547370911,,0.864569902420044,,0.09138059616088867,,73.4422836303711,,,,,
3,,649,,,,,,,0.9957424998283386,,0.8904978632926941,,0.8026102781295776,,0.13548904657363892,,73.36305236816406,,,,,
3,,659,,,,,,,0.9966492652893066,,0.918470025062561,,0.8492321372032166,,0.10039699077606201,,73.70846557617188,,,,,
3,,669,,,,,,,0.995137095451355,,0.8774793148040771,,0.781704306602478,,0.14452815055847168,,74.09857177734375,,,,,
3,,679,,,,,,,0.9960962533950806,,0.9048631191253662,,0.8262556791305542,,0.11512136459350586,,75.13807678222656,,,,,
3,,689,,,,,,,0.9966119527816772,,0.9140654802322388,,0.8417316675186157,,0.10522405058145523,,75.63160705566406,,,,,
3,,699,,,,,,,0.9957250356674194,,0.8776383399963379,,0.7819567918777466,,0.14516428112983704,,76.08026123046875,,,,,
3,,709,,,,,,,0.9892054796218872,,0.712799072265625,,0.5537590384483337,,0.335044264793396,,76.12943267822266,,,,,
3,,719,,,,,,,0.9947957992553711,,0.8531871438026428,,0.7439637184143066,,0.17709961533546448,,76.76358795166016,,,,,
3,,729,,,,,,,0.9977055788040161,,0.9376481175422668,,0.882615327835083,,0.07961100339889526,,77.0571517944336,,,,,
3,,739,,,,,,,0.9969457387924194,,0.9109011888504028,,0.8363806009292603,,0.10730801522731781,,77.43892669677734,,,,,
3,,749,,,,,,,0.9952691793441772,,0.8679140210151672,,0.7666502594947815,,0.15382222831249237,,77.73762512207031,,,,,
3,,759,,,,,,,0.9943299293518066,,0.8447052240371704,,0.7311599254608154,,0.18742041289806366,,78.21379089355469,,,,,
3,,769,,,,,,,0.9955207705497742,,0.8690459132194519,,0.7684183120727539,,0.15773248672485352,,78.98763275146484,,,,,
3,,779,,,,,,,0.9946911931037903,,0.8584899306297302,,0.7520651817321777,,0.16985255479812622,,79.4019775390625,,,,,
3,,783,,,,,,,,,,,,,,,,0.9967664480209351,0.9131466150283813,0.8413355350494385,0.1020209863781929,86.05425262451172
3,,783,,,,,,0.9951647520065308,,0.87163245677948,,0.7752476334571838,,0.15346474945545197,,75.1690444946289,,,,,,
,0.0005,784,,,,,,,,,,,,,,,,,,,,
4,,789,,,,,,,0.9956603050231934,,0.883773684501648,,0.7917513251304626,,0.13844700157642365,,79.6530990600586,,,,,
4,,799,,,,,,,0.9930793642997742,,0.7783982157707214,,0.6371947526931763,,0.2599813640117645,,79.69384765625,,,,,
4,,809,,,,,,,0.9947011470794678,,0.8538445830345154,,0.7449640035629272,,0.16994653642177582,,80.49549865722656,,,,,
4,,819,,,,,,,0.9950773119926453,,0.8572460412979126,,0.7501580715179443,,0.17062656581401825,,81.21247863769531,,,,,
4,,829,,,,,,,0.9958944320678711,,0.9017409682273865,,0.8210640549659729,,0.117303267121315,,80.94107055664062,,,,,
4,,839,,,,,,,0.9954734444618225,,0.8848907351493835,,0.793546199798584,,0.13607552647590637,,81.08769989013672,,,,,
4,,849,,,,,,,0.9953737854957581,,0.8799690008163452,,0.7856647968292236,,0.1430174708366394,,82.42926025390625,,,,,
4,,859,,,,,,,0.9948306679725647,,0.8786478638648987,,0.7835610508918762,,0.14356890320777893,,83.00240325927734,,,,,
4,,869,,,,,,,0.9918462038040161,,0.8015762567520142,,0.6688587665557861,,0.23344145715236664,,82.23468780517578,,,,,
4,,879,,,,,,,0.9960115551948547,,0.9097570776939392,,0.8344535231590271,,0.10991772264242172,,83.5852279663086,,,,,
4,,889,,,,,,,0.9939811825752258,,0.8492449522018433,,0.7379893660545349,,0.17618542909622192,,83.5920181274414,,,,,
4,,899,,,,,,,0.9969606995582581,,0.9166780710220337,,0.8461732268333435,,0.09986896812915802,,84.26338195800781,,,,,
4,,909,,,,,,,0.9940733909606934,,0.8502549529075623,,0.739516019821167,,0.18073317408561707,,84.26875305175781,,,,,
4,,919,,,,,,,0.9947061538696289,,0.8490659594535828,,0.7377190589904785,,0.17819757759571075,,83.97563934326172,,,,,
4,,929,,,,,,,0.9958844780921936,,0.8798545598983765,,0.7854824066162109,,0.13974733650684357,,84.15010833740234,,,,,
4,,939,,,,,,,0.9962158203125,,0.9081897735595703,,0.8318201899528503,,0.11224624514579773,,84.69329071044922,,,,,
4,,949,,,,,,,0.9969756603240967,,0.9269730448722839,,0.8638860583305359,,0.08930335938930511,,86.31566619873047,,,,,
4,,959,,,,,,,0.9973319172859192,,0.9225428700447083,,0.8562223315238953,,0.09317357838153839,,86.42327117919922,,,,,
4,,969,,,,,,,0.9945018291473389,,0.860572338104248,,0.7552672624588013,,0.16067945957183838,,86.20033264160156,,,,,
4,,979,,,,,,,0.9961336255073547,,0.9059165716171265,,0.8280141949653625,,0.10750515013933182,,85.48212432861328,,,,,
4,,979,,,,,,,,,,,,,,,,0.997314453125,0.9247819185256958,0.8607092499732971,0.089043989777565,87.49774932861328
4,,979,,,,,,0.9952710866928101,,0.8746328353881836,,0.7801849842071533,,0.14866487681865692,,83.11913299560547,,,,,,
5,,980,0.9972946643829346,0.9238768815994263,0.8593032956123352,0.08990279585123062,87.64644622802734,,,,,,,,,,,,,,,
